Listing ID,Trim,Make,Year,Model,Price,Body Style,City,State,Mileage,Stock Type
73cd31ae-31a4-46e5-a6a9-917fa02ac002,denali,gmc,2020,sierra 3500,69969,truck,Lowell,MA,12880,used
997762f9-cd07-4603-8f96-5f6449bf2a3d,denali ultimate,gmc,2023,sierra 1500,65795,truck,Waukesha,WI,29780,used
f79a8ccd-f35d-4e08-8472-ae1a4d339f7d,sle,gmc,2018,sierra 1500,31775,truck,Auburn,ME,54553,used
3cf5088c-640a-41fa-8cbb-9ce157172adf,slt,gmc,2019,sierra 1500,36990,truck,Austin,TX,39594,used
344d3cfe-8336-471c-a2e3-b3957a45ec84,denali,gmc,2018,terrain,24097,suv,Mechanicsburg,PA,16086,used
cdb49224-89d2-4f0e-89e7-b18b003f6ad2,sle,gmc,2020,sierra 1500,30998,truck,Charlottesville,VA,62462,used
d4675842-da62-47f3-964a-342a2bfb8427,at4,gmc,2024,sierra 2500,71995,truck,Continental,OH,22291,used
f3528428-9941-4eb6-8193-ca7340c4bf99,at4,gmc,2022,sierra 1500 limited,50997,truck,Orlando,FL,16820,used
79601093-3895-452b-96de-a14718197d78,upfitter,gmc,2014,savana 1500,29786,cargo van,Muncie,IN,56188,used
6b1a31b2-7700-44d1-bc19-3102cf0f5ddd,at4,gmc,2023,sierra 1500,56799,truck,Zanesville,OH,11201,used
3a8599f0-cabc-4247-972e-ab555485e699,denali,gmc,2019,terrain,25900,suv,Monroeville,AL,35972,used
685e466e-87d7-4e2e-bfa1-3cbca5c6ad1c,slt,gmc,2022,sierra 1500 limited,44382,truck,Provo,UT,38395,used
9f83dab8-3567-418c-b689-7620a7b11a72,at4,gmc,2022,sierra 1500,52801,truck,Niceville,FL,37451,used
8581eb67-fc90-47d8-9609-e9c4a585e6ef,denali,gmc,2022,sierra 1500 limited,51998,truck,Milwaukee,WI,26580,used
43002779-bff3-4710-bf95-60174f58476b,elevation standard,gmc,2022,canyon,25821,truck,Janesville,WI,12708,used
6e03ded6-2091-46a6-84fe-80b1a0862f5e,slt_1,gmc,2018,acadia,13489,suv,Birmingham,AL,125247,used
5171d656-a346-498e-90a5-d3bd34415817,base,gmc,2022,canyon,36893,truck,Gaylord,MI,12693,used
5137f73f-5fd0-4780-9a0c-bc5869858c47,denali,gmc,2022,sierra 3500,62988,truck,Scottsdale,AZ,83322,used
221a1194-fe04-4636-9445-94ced5e6bb04,elevation,gmc,2022,sierra 1500,44088,truck,Auburn,CA,11487,used
411fd646-c19e-4daf-b360-ff777ff07510,slt,gmc,2022,sierra 1500 limited,36399,truck,Elmira,NY,29153,used
0c61d99a-f371-4f9d-acf5-c8bd46c760e2,denali,gmc,2019,terrain,25800,suv,Herkimer,NY,48773,used
45375d4f-c4e8-4bd9-be93-2b1efce4135c,at4,gmc,2021,sierra 1500,46997,truck,Johnson City,TN,40020,used
2d2a3613-e3c0-4e58-a453-bff92577ee2a,elevation,gmc,2022,sierra 1500,44543,truck,Delphos,OH,27009,used
290abf0d-e6f2-4241-8ca5-94d290882563,at4,gmc,2024,sierra 1500,63658,truck,Mankato,MN,847,used
dafd293e-07d5-4f75-84fd-30f427b1eea3,denali ultimate,gmc,2023,sierra 1500,63952,truck,Mankato,MN,23165,used
14b89d43-7f79-404d-9d3c-fdd5aea76ea0,elevation,gmc,2021,sierra 1500,35349,truck,CANANDAIGUA,NY,48411,used
ea2e95fa-e20a-42da-8336-b1a0f8780fda,denali,gmc,2017,acadia,20895,suv,Troy,MI,78445,used
4034bec3-1593-473c-8198-2410a61199c1,at4,gmc,2024,sierra 2500,72999,truck,Fairbanks,AK,12302,used
c594c4e6-8b94-4e9f-9c41-5900d11729fb,sle,gmc,2018,sierra 1500,22995,truck,Wysox,PA,97637,used
7e305d9b-5ff4-493a-a1ba-d1e0a66c87e4,slt,gmc,2018,sierra 1500,27245,truck,Rochester,NH,128448,used
e42a9278-9d3c-4258-8642-1e9d921c12bf,at4x,gmc,2023,canyon,54300,truck,Lakewood,NJ,29649,used
26edd255-691e-4ed1-a2fb-1bc57943ecc8,denali,gmc,2019,terrain,21975,suv,Flint,MI,76376,used
9df20751-3b0e-4682-a255-9b5db504d983,sle_2,gmc,2017,acadia,18991,suv,West Haven,CT,57567,used
46c6751f-4cc0-4e70-a200-96876be3c519,slt_1,gmc,2018,acadia,13495,suv,Caro,MI,118755,used
034af8db-beb5-4c46-b547-7823237644c4,denali,gmc,2017,acadia,22808,suv,Hamburg,NY,72733,used
c6785cac-34cf-4678-9fbe-cfc21f0d396a,denali,gmc,2019,sierra 3500,57950,truck,Castle Rock,CO,75818,used
22114efe-e257-4808-b806-31ed348ad07f,elevation,gmc,2020,sierra 1500,36488,truck,Hudson,WI,54839,used
4b866fb7-897e-4d2d-a177-60271ee685f7,elevation,gmc,2022,sierra 1500,42990,truck,Austin,TX,41855,used
afb2d931-facf-46eb-bcd3-b5e92182c2cb,sle,gmc,2012,sierra 1500,17955,truck,Franklin,OH,71899,used
4be6644e-3e27-4dad-aefc-00d2911a1ea2,sle_2,gmc,2016,acadia,14900,suv,Saint Joseph,MO,89262,used
4756cffc-f365-4209-aa37-219af748ea8b,denali,gmc,2021,acadia,31732,suv,Saint Augustine,FL,36248,used
922c3055-fbce-4b0e-bfb7-667dcfab2de7,slt,gmc,2018,sierra 1500,33287,truck,Wilkes-Barre,PA,49010,used
25cc900f-e4fb-4165-a366-8dad535e8084,at4,gmc,2023,canyon,41998,truck,Baton Rouge,LA,11462,used
a90db5ba-9ba6-4d45-98c3-7cf2f5369137,denali,gmc,2022,sierra 2500,69998,truck,Modesto,CA,19108,used
8c162b72-9132-4e73-b299-71befd047b73,slt,gmc,2022,sierra 1500 limited,41995,truck,Naples,FL,22143,used
e32adc48-597a-40a2-b20e-f42ba9727b28,denali,gmc,2022,yukon,68995,suv,Idaho Falls,ID,21039,used
8ad5b2f7-861e-48ea-b8a9-1170dd76d725,sl,gmc,2013,sierra 1500,14995,truck,El Paso,TX,172390,used
ff6745d2-c66e-4d3b-af23-d4436a5a1404,slt,gmc,2020,sierra 1500,34411,truck,Marianna,FL,105710,used
eac62ad3-b521-4b69-a481-f22c75ce801e,elevation,gmc,2021,sierra 1500,39888,truck,Bryan,TX,52609,used
b7b158e2-8b02-41b0-ad32-7fd90262db72,base,gmc,2022,hummer ev,89893,truck,Newport Beach,CA,10459,used
b9cf3374-420c-4d7c-a6d7-5aed429fa557,awd slt,gmc,2021,acadia,28990,suv,Akron,OH,41194,used
8159bb77-ec61-4bc4-870f-9f05c1cfad0a,denali,gmc,2021,sierra 1500,43755,truck,Continental,OH,30575,used
3ab888c6-db0d-4fa0-8210-69f36907e563,at4,gmc,2023,canyon,48083,truck,Corpus Christi,TX,3062,used
b6eb8e51-82e7-4580-8fe9-7febb9de405f,4wd at4,gmc,2021,yukon,57995,suv,New Ulm,MN,57467,used
e3aac4dc-3258-4c93-b631-7bb7c60791a7,slt,gmc,2021,terrain,19411,suv,Jackson,TN,82616,used
b4c0bc11-4ddd-4417-b8cb-700af5fac613,slt,gmc,2023,sierra 1500,47988,truck,Opelousas,LA,11226,used
99e94abb-740b-4f03-b216-6ccbacef3799,base,gmc,2021,canyon,29115,truck,Savannah,TN,54989,used
91f07b44-ccbf-41a5-9674-f49d6b6e3849,sle_1,gmc,2011,terrain,5124,suv,Corpus Christi,TX,167236,used
7f948705-e06c-4d1e-83e4-b0ccdf2faae7,base,gmc,2022,sierra 2500,61999,truck,Fairbanks,AK,38582,used
b946bff9-d0be-439b-96a0-9731e107c536,slt,gmc,2019,sierra 1500,28900,truck,Purvis,MS,151012,used
91377bfe-cef7-4c64-a600-c026d74b1a8d,slt,gmc,2021,terrain,23000,suv,Bartow,FL,12338,used
779a8752-7ac6-4fff-b9a8-ea2aab04c29d,denali,gmc,2023,sierra 2500,70000,truck,Weaverville,NC,31117,used
845eaa05-917b-4fb6-9d51-f31eaee8ef2a,denali,gmc,2020,sierra 2500,48998,truck,Pleasant Hill,CA,82564,used
a874efd7-bac2-4c8e-a331-c4f3beff66b3,awd slt,gmc,2021,acadia,29584,suv,Reading,PA,29398,used
e9302de7-0af8-44a9-92ed-d2d8b9d63ddd,denali,gmc,2019,canyon,23854,truck,Rogers City,MI,124846,used
1fa62579-0e46-4010-b8b3-05b816c11fea,slt,gmc,2014,yukon,15995,suv,Bakersfield,CA,116216,used
c14b6bb9-4ab2-44b1-bd7e-eca84258b470,slt,gmc,2016,sierra 3500,34995,truck,Paducah,KY,126726,used
5ecb2e49-a323-4273-93d6-509fa048a9ec,denali,gmc,2023,acadia,44995,suv,Gaylord,MI,8406,used
8f414f69-7472-4468-aae5-89981dd3c41a,slt,gmc,2015,sierra 2500,36888,truck,Redwood Falls,MN,89683,used
be843a80-477c-45e0-a831-d07d4d8acab1,1500 denali,gmc,2011,yukon xl,12995,suv,Waynesboro,VA,148686,used
22ce5419-f09c-4ae8-9dac-0683b3aaaeba,work van,gmc,2021,savana 2500,33617,cargo van,Cedarburg,WI,21975,used
ae299aa8-aa4b-44f7-a05c-274ce3c0fa54,denali,gmc,2016,sierra 2500,44995,truck,Fairhaven,MA,50104,used
ccba7de7-e577-4259-996d-5028628e674f,sle_1,gmc,2019,acadia,21495,suv,Aurora,OH,63221,used
43cd0513-aaa3-4680-82dd-ca6f71ee1d3c,slt,gmc,2016,yukon,22656,suv,Ruidoso,NM,119007,used
6504b790-dd44-4cb6-8ec7-420146bc384e,fwd sle,gmc,2021,acadia,25490,suv,Bloomington,IL,35210,used
aafed5c7-2782-492a-98a2-5de27e55df59,base,gmc,2018,sierra 3500,43950,truck,St. Johnsbury,VT,35262,used
efc2c514-014d-4f1c-b756-911498e21546,at4,gmc,2022,sierra 1500 limited,48222,truck,Salina,KS,33676,used
18b7237c-1e6a-41c0-92f1-9b92fcf162e0,slt,gmc,2020,sierra 1500,42495,truck,San Antonio,TX,26110,used
7c4316fd-cea9-46a0-a9a6-2715b51366df,slt,gmc,2022,sierra 1500 limited,45998,truck,El Paso,TX,26966,used
6574ac6b-57eb-45fa-8e01-0eb3b1e8c44b,denali,gmc,2018,yukon xl,28749,suv,Robstown,TX,102342,used
64d5a8de-290d-4b3e-b866-7c48bd60f6df,slt,gmc,2023,acadia,31995,suv,Lumberton,NJ,20611,used
8df28fa2-70ba-4077-9c22-7a36e4e51db6,denali,gmc,2021,acadia,33942,suv,Coconut Creek,FL,28836,used
f2ed54a1-84a4-418d-8b5b-985cff85ccb4,denali,gmc,2023,yukon,68199,suv,Linn,MO,27469,used
f7a015c2-db42-4018-9cba-e0077b85374d,denali,gmc,2018,yukon xl,37950,suv,Peru,IN,72998,used
c8fbb922-1564-4dfd-b0b1-921fed981f7a,at4,gmc,2021,yukon xl,56400,suv,Robstown,TX,63263,used
049ad859-8577-4c40-9ea6-051bbffcb705,denali,gmc,2022,sierra 3500,69100,truck,Newport News,VA,27777,used
259462fe-56f8-4977-9121-b431ea290b21,work van,gmc,2018,savana 2500,21495,cargo van,Mount Pleasant,MI,143567,used
e4f6aadc-a411-4ded-9bbf-642cb7ed9849,denali,gmc,2020,sierra 1500,45488,truck,Selinsgrove,PA,53000,used
fc7af4c5-c867-4105-a871-96289335339d,denali,gmc,2024,yukon,78900,suv,Opelika,AL,298,used
85eec344-c655-4c83-bdcf-92dbd7ef8c98,slt,gmc,2019,sierra 1500,44999,truck,Fairbanks,AK,55737,used
7a5b6afe-0db5-46e8-88f6-21628f9d4bde,sle,gmc,2024,sierra 1500,50988,truck,Selinsgrove,PA,10415,used
a94478bf-d8f6-4a94-b923-3be9afbd048d,slt,gmc,2023,terrain,23770,suv,Orland Park,IL,34129,used
bea122b5-aa85-46c6-86d4-a1a96965ca98,slt,gmc,2019,terrain,22998,suv,Fredericksburg,VA,54269,used
677f300c-3f0b-4f39-9d54-aa60714fea4d,slt,gmc,2024,yukon,68990,suv,Saint Marys,PA,3970,used
d9a455f4-b97e-4212-8090-022ae800c74d,slt,gmc,2022,sierra 1500,52995,truck,Hays,KS,3596,used
1c98f614-f034-4782-8676-8a6ac5dedbd1,base,gmc,2020,sierra 1500,28995,truck,Fairport,NY,51370,used
7edf486b-97ac-4acc-87f1-8d170ce1ef94,denali,gmc,2021,yukon,54688,suv,Miami,FL,36936,used
b84aade6-2637-493b-9792-8d80425ade8d,denali,gmc,2020,sierra 3500,48975,truck,Tampa,FL,104489,used
e6b91520-4079-4160-8b1e-f5c724bc1c77,slt,gmc,2019,terrain,16990,suv,Oconomowoc,WI,105642,used
aae0a7f3-4f8b-4ed0-a056-44759f201af8,denali,gmc,2022,yukon xl,61268,suv,Henderson,NV,42740,used
700977ed-91a1-4a88-a48b-58a7b02ce2ac,sle_1,gmc,2019,acadia,22999,suv,Lumberton,NJ,44184,used
e6f6c3fd-150d-47a4-9679-5cf05d3fa510,denali,gmc,2024,sierra 3500,84389,truck,Baltimore,MD,12184,used
a5d7d960-a3a8-4633-b96f-1c6dd80c73d8,limited,gmc,2017,acadia limited,16998,suv,Wichita,KS,112751,used
f3150cdf-983b-4b0b-a512-17bcd91aec96,slt,gmc,2017,canyon,20000,truck,Lexington,SC,124000,used
5b3e74bc-9a52-4f18-b95d-71540b7cdef7,elevation,gmc,2024,sierra 1500,46000,truck,Rogers City,MI,13000,used
e36c3f3b-a213-40b5-b6cf-015d7813974a,sle_1,gmc,2019,acadia,22949,suv,Louisville,KY,39729,used
904b8ba7-4cb9-48f9-953e-c7ea1c43fada,denali,gmc,2024,sierra 1500,65988,truck,Selinsgrove,PA,673,used
02324406-eddb-439c-9ed0-80302422fb04,slt,gmc,2022,acadia,32998,suv,Warrensville Heights,OH,31913,used
78a9c0d9-7491-495c-ab6a-9b0efa1d430d,denali,gmc,2024,sierra 3500,76495,truck,Glen Burnie,MD,5267,used
9dd8a985-a2d6-4a0f-ab65-36b045286497,at4,gmc,2022,sierra 1500 limited,53995,truck,Rapid City,SD,26985,used
2af65b72-52ef-4f9a-8def-e6659f70aec9,at4,gmc,2024,sierra 1500,63998,truck,Elizabethtown,KY,2680,used
d5ee6428-e558-4cd2-a1b6-4c7c8770a81d,at4,gmc,2024,sierra 2500,68440,truck,Continental,OH,7985,used
37fd0043-74f8-40c7-a550-028dbccdeb8e,denali,gmc,2023,acadia,38984,suv,Hardinsburg,KY,24902,used
1211c884-6552-4493-ab03-b96c2dc1b006,denali,gmc,2021,acadia,36099,suv,Cortland,NY,29495,used
8d77ae6d-f98c-4dc0-b463-04fd0bc82677,denali ultimate,gmc,2024,sierra 1500,78700,truck,Wilkes-Barre,PA,5078,used
6faaa7dd-dfb8-40d5-a542-c287c63055a1,work van,gmc,2021,savana 2500,27777,cargo van,Sugar Land,TX,65014,used
87259169-37a8-426e-b38b-0276d7a36a85,denali,gmc,2013,sierra 2500,26989,truck,Kalispell,MT,136227,used
b3df9f77-4a1a-4776-9933-9d78ea819629,slt,gmc,2023,acadia,32823,suv,Hardinsburg,KY,26794,used
a0eacdef-227e-4aff-8e26-29477a9fe87a,denali,gmc,2016,yukon xl,19993,suv,Lumberton,NC,157942,used
2829bea5-2e18-4382-a90c-e38f7f92a885,denali,gmc,2024,sierra 2500,74962,truck,El Paso,IL,12330,used
85d1468d-9889-48e1-a61f-cb0fd9ab1aa4,denali,gmc,2019,sierra 2500,58995,truck,Collegeville,PA,27728,used
d00bd954-0d14-48df-9128-e202d606d99b,base,gmc,2022,canyon,33500,truck,Golden Valley,MN,34673,used
340759aa-fef5-4b24-b4ab-da8879bdd7bc,base,gmc,2021,canyon,32861,truck,Butte,MT,66370,used
b8ae9c14-45b8-4251-b5f3-a4892e1830dd,slt,gmc,2018,yukon xl,25642,suv,Leavenworth,KS,122840,used
9ee62af2-dc85-43b4-a284-2132d7428255,sle,gmc,2019,sierra 1500,31968,truck,Bend,OR,64042,used
ffadfaa8-4a38-43f1-aa17-6447b0ca0ac2,denali,gmc,2020,sierra 2500,60950,truck,Youngstown,OH,28950,used
9e452bf5-8023-4646-ac0b-d41174298fc7,sle,gmc,2021,sierra 3500,44995,truck,Livingston,MT,19934,used
fd862ec6-0099-403e-8625-4df6861adff0,denali,gmc,2024,sierra 3500,79999,truck,Middleton,WI,14678,used
09e6e158-e6cd-4dac-a24e-44bd0960cdfd,denali,gmc,2023,terrain,30989,suv,Kalispell,MT,14507,used
9648ffc5-e010-4dbc-bf67-82e04c75e0c6,slt,gmc,2020,sierra 1500,47990,truck,Titusville,PA,35336,used
99a49ea9-9658-4337-bedd-f2169c2036e1,slt,gmc,2021,terrain,25439,suv,Vernon,CT,29715,used
cb559783-c843-4b96-8a91-b4851d807fe0,slt,gmc,2020,yukon,39490,suv,Saint Marys,PA,50428,used
32e6a3df-372f-41b9-bab2-eece82e278b1,slt,gmc,2017,sierra 1500,23455,truck,Cheboygan,MI,102497,used
9f21ed05-d671-477d-869c-afd21631c0c3,slt,gmc,2017,sierra 1500,25995,truck,Fairhaven,MA,78525,used
346863dd-b714-41f0-9e9e-92f5b413caaa,elevation,gmc,2023,sierra 1500,44850,truck,Utica,NY,10733,used
0dd1d7d8-1ecf-4b04-b87c-943f52df003d,denali,gmc,2020,sierra 1500,29989,truck,Cadillac,MI,158052,used
09d9ffb9-95a8-42e7-8903-2ad433679026,slt,gmc,2022,terrain,23392,suv,McAllen,TX,68257,used
893888d6-33fb-4e7f-8240-4fdc57a61b4c,sle,gmc,2021,acadia,25324,suv,Huntington,WV,69314,used
a90a6af1-8e22-4875-917b-99af011bc306,slt,gmc,2021,yukon,48900,suv,Madison,WI,66302,used
3df81a1b-0c27-4242-9d6a-fa9f4f82230b,denali,gmc,2024,sierra 1500,55000,truck,Elgin,IL,15535,used
ab48983b-7d6f-4b92-b1e7-b1d5070922c3,slt,gmc,2020,terrain,31990,suv,Titusville,PA,21707,used
b456b573-7b4a-4421-9c39-98f081f50f8b,sle_1,gmc,2017,terrain,12361,suv,St Peters,MO,102265,used
bb1bf7b5-cd63-4485-8b3d-3fa4b8895858,awd at4,gmc,2024,terrain,30904,suv,DeLand,FL,10630,used
1e767bfc-d2c2-4d8b-921d-5396efc2213b,sle,gmc,2017,canyon,22950,truck,Jefferson City,MO,112137,used
d02dd6a4-8eb2-4053-98a9-1fdda76892cd,slt_2,gmc,2017,acadia,22899,suv,St Paul,MN,47747,used
490cd23e-e278-42aa-9b95-c88f7996e077,denali,gmc,2019,yukon,39987,suv,Paris,KY,78087,used
68084651-31bf-4b26-bd2a-b9ea9485616f,sle,gmc,2019,terrain,17705,suv,Toledo,OH,55829,used
b19b591c-7c3e-46c2-bfff-2630e4cecf60,denali,gmc,2017,acadia,17900,suv,Gaffney,SC,96500,used
0e36c8d9-efa2-4d84-b247-cdbdede3ccfb,wt,gmc,2019,sierra 2500,36995,truck,Bucyrus,OH,84359,used
a9b5bbcc-fd4b-4d73-badb-51b535f1ad9a,slt,gmc,2015,sierra 1500,28989,truck,Cadillac,MI,76759,used
dc946374-9bef-4156-9862-5794f571c1b1,slt,gmc,2020,acadia,20952,suv,Huntington,WV,93630,used
85bf1f27-1a89-4ab4-8219-4f8759d95635,sle_1,gmc,2015,terrain,12093,suv,St. Louis,MO,107151,used
7777de17-e868-41ef-b45b-15d796b7cdef,denali,gmc,2023,sierra 3500,70995,truck,Elko,NV,34914,used
92b2dec1-6650-4c7a-9183-f4ee931c1fed,denali ultimate,gmc,2023,sierra 1500,68998,truck,Bellevue,WA,12500,used
3fe33328-0c8a-45d3-8a1f-866d89a2afb3,sle_2,gmc,2017,terrain,14990,suv,Monroe,LA,95497,used
aeeea855-8989-4014-a58d-f5cf49e1d05a,at4,gmc,2019,sierra 1500,41009,truck,Altus,OK,55983,used
c1d5dfc5-5ed0-40d6-8454-28502d8277d3,elevation,gmc,2019,sierra 1500,36490,truck,Huntingdon,PA,48711,used
15ccda43-06a7-4eed-923c-3e454e0c4222,slt,gmc,2014,sierra 1500,16991,truck,Casper,WY,188152,used
8e9dfa36-3579-4f47-b8e8-aa233da9f4c5,denali,gmc,2022,sierra 2500,61995,truck,Richmond,VA,41148,used
9d14471f-ce65-4898-b941-2258f5af0ced,denali,gmc,2021,yukon,60998,suv,conway,SC,49443,used
6fb8bcf3-7e0c-4bef-8614-dbb7b33e5f0a,slt,gmc,2018,sierra 1500,36999,truck,Fairbanks,AK,94110,used
c2915cbf-269c-4fc5-a21c-4737acbc19e7,sle,gmc,2019,sierra 1500,36999,truck,Fairbanks,AK,20773,used
28be36f9-733a-4a7f-8cd3-dc1177100b58,slt,gmc,2024,terrain,29706,suv,Hampton,VA,27147,used
d7c46f77-3340-4570-aa05-24b9c290f6d2,denali,gmc,2023,sierra 1500,64999,truck,Fairbanks,AK,4990,used
9b216b43-4d14-4396-957e-e2c66a78d4ef,slt,gmc,2015,yukon,21800,suv,Binghamton,NY,136192,used
4c3cff22-c06e-4537-b617-a1f2331311e8,slt,gmc,2024,sierra 1500,54988,truck,Bentonville,AR,17338,used
552ed4a4-35cb-4869-8528-b913d94f3dd9,slt,gmc,2023,terrain,26024,suv,Troy,MI,20315,used
d8299c23-78ec-48a1-96be-3889143df812,sle,gmc,2020,sierra 1500,32785,truck,Laurel,MS,82425,used
11cc8bf1-416e-4aec-80bf-425ba2ae1796,slt,gmc,2022,terrain,25345,suv,Memphis,TN,22621,used
cb3b6d73-f919-4d06-ad9b-5f6e02cfd473,slt,gmc,2024,sierra 2500,79988,truck,Tallahassee,FL,1008,used
208d3843-a657-4140-bdc2-7f216212cd2a,slt,gmc,2019,sierra 1500,43999,truck,Fairbanks,AK,60328,used
ae79fbfe-8620-4d2e-9eb9-74e50919ed72,sle,gmc,2014,sierra 1500,12500,truck,Pottsville,PA,141750,used
91a466ef-720e-44cb-b05b-99d733575410,slt,gmc,2022,terrain,29995,suv,Kalispell,MT,6848,used
8c6c9bf2-6cd3-4312-bf3f-2f5d2af93f9c,denali,gmc,2020,sierra 2500,60995,truck,Elko,NV,46002,used
98843dd7-517f-4c73-b286-cd445ae20c97,1500 denali,gmc,2014,yukon xl,19989,suv,Kalispell,MT,118415,used
31948ab8-83bf-4fa4-b769-e75173d6cecd,slt,gmc,2024,terrain,30439,suv,Portage,WI,25552,used
6cf81d56-6013-4402-aae7-91c0452c0538,slt_1,gmc,2019,acadia,18970,suv,Scottsburg,IN,102933,used
492ab3d5-6ee8-4a97-8ee3-96306775abc7,base,gmc,2023,canyon,45950,truck,Jefferson City,MO,3501,used
5b920168-fbb8-4f6e-911e-41d6f83171ce,slt,gmc,2016,yukon,24998,suv,Warwick,RI,112495,used
92f996b4-2202-40c6-96b6-49a25876ed2d,denali,gmc,2020,sierra 2500,58720,truck,Santa Rosa,CA,92780,used
54846d3f-e0d1-42d6-8934-55c9e646ce20,at4,gmc,2021,sierra 1500,40991,truck,Bend,OR,94081,used
4037889b-7550-4ef3-aee4-2cdf5f4b2ef6,slt,gmc,2024,terrain,33996,suv,Bowling Green,KY,4427,used
e8b0114c-f721-467e-882c-7aa32069a4d4,elevation,gmc,2020,sierra 1500,39999,truck,Fairbanks,AK,73502,used
0c4d75cf-46b3-47dd-a592-4ca30bda9df7,denali,gmc,2021,sierra 1500,37900,truck,Beavercreek,OH,110675,used
911ffd03-35db-485a-b545-977518677e97,slt,gmc,2017,terrain,14899,suv,Oneonta,NY,82604,used
6f7d48b7-71e5-42f3-b53f-0d55a70e4daf,denali,gmc,2018,sierra 1500,42999,truck,Fairbanks,AK,78042,used
0e2518c9-07a3-4c7c-8885-d6500163f95b,sle_2,gmc,2015,terrain,14280,suv,Monroe,LA,65474,used
025c129e-b13a-44c8-8936-2e6644d50909,sle,gmc,2019,terrain,16432,suv,Oneonta,NY,80115,used
306cd297-f2e5-4689-980a-7e74041c3582,slt,gmc,2020,sierra 2500,51397,truck,San Angelo,TX,82072,used
649a90ae-4f78-4087-a8b5-4606ccc7ab0d,denali,gmc,2021,yukon xl,54999,suv,Monroe,WI,67080,used
c349bcb5-13b6-4192-897a-845c1690aa07,sle,gmc,2018,yukon,34999,suv,BAKERSFIELD,CA,81213,used
eed9a476-d18e-44d2-ac5a-884c30f0b335,denali,gmc,2023,sierra 3500,68998,truck,McKinney,TX,29908,used
1ef73a8a-de31-4e63-9f23-28fc4b8e6386,at4,gmc,2022,terrain,26977,suv,Winnsboro,LA,50050,used
8b1232f3-9492-4e5b-bbd0-b4634e99609f,elevation,gmc,2023,sierra 1500,56999,truck,Fairbanks,AK,30425,used
c2f45f10-946a-4ed3-83d1-9ec600d14af9,slt,gmc,2022,yukon xl,59988,suv,Salinas,CA,40091,used
08471923-3b38-4046-a1c5-3d279cbc69ee,at4,gmc,2020,sierra 1500,37500,truck,Bend,OR,110168,used
5129c692-95ab-4dc2-9040-c62dddfa1f95,sle,gmc,2017,sierra 1500,28998,truck,Jackson,MS,56480,used
6c626f68-31aa-48e8-855a-ac529750ab51,slt,gmc,2022,terrain,20559,suv,Fort Pierce,FL,61386,used
ef0628e0-dd0f-486d-835c-8cc07168ae0d,sle,gmc,2014,sierra 1500,19991,truck,Abilene,TX,110961,used
41d7052b-b1d4-4731-9fe1-95d6db55bbef,denali,gmc,2020,sierra 2500,62975,truck,Flint,MI,48500,used
1ace31d9-5fa8-491a-b99c-60299f51472d,denali,gmc,2022,sierra 2500,57489,truck,Grayling,MI,85506,used
9ab0b66b-718a-4c1a-8f50-26def56afb90,denali,gmc,2022,yukon xl,62999,suv,Corpus Christi,TX,33504,used
f213699e-ba51-44d4-9895-e2e8e333b7ff,base,gmc,2024,sierra 2500,45998,truck,Columbus,OH,16220,used
b180866a-c6c9-422f-a407-cc61490f0e87,sle,gmc,2019,yukon,29990,suv,Easton,MA,76543,used
5a275150-c2f3-4ad7-933e-6e40adedce3d,slt,gmc,2017,terrain,20999,suv,Fairbanks,AK,43874,used
b93b6f2f-0feb-42dd-9cd1-f6049982f0ff,slt,gmc,2021,terrain,24411,suv,Lancaster,CA,21302,used
b62c556f-7da5-451c-9fff-751b712ba780,elevation,gmc,2024,sierra 1500,48975,truck,Zanesville,OH,10689,used
c8306a6e-592b-44cc-8266-397a87aa9753,slt,gmc,2023,sierra 1500,55100,truck,Wilkes-Barre,PA,20309,used
2ca5a4b3-e6fc-401b-89f0-40951d80e43b,sle_1,gmc,2019,acadia,16497,suv,Mckinney,TX,97265,used
28e3c170-65e4-4bf1-a55b-ab41baeaddf4,denali,gmc,2023,sierra 2500,65460,truck,El Paso,IL,38212,used
e5f7f6fd-bc5b-4b88-bdea-922bae3c26ae,denali,gmc,2019,canyon,24500,truck,Twin Falls,ID,53238,used
525bb28e-8082-4395-9868-4c7c9129cf3f,base,gmc,2021,sierra 2500,62829,truck,Columbus,OH,29812,used
0f38fe21-0034-40d2-ab46-1b5d57afa7c0,denali,gmc,2022,sierra 3500,68900,truck,Bardstown,KY,27182,used
f85a3634-8578-4518-9650-b35eae60b4ff,slt,gmc,2024,sierra 1500,59897,truck,Zanesville,OH,6027,used
f662aff7-06f1-4f35-b008-7c6123b842fb,awd sle,gmc,2021,acadia,25953,suv,Orchard Park,NY,53348,used
103ed299-80e2-46fe-b493-e25281d857a9,sle,gmc,2015,sierra 2500,26498,truck,Columbus,OH,101094,used
feea1332-404f-4db3-8996-9f2b4b42a954,slt,gmc,2021,yukon,53000,suv,Manor,TX,37119,used
30ec477c-a7a5-446b-87f5-ed183435ed3d,sle,gmc,2021,sierra 2500,42874,truck,Chillicothe,OH,70515,used
793d5326-7d51-4f85-bf08-3644ba35701b,pro,gmc,2024,sierra 2500,52095,truck,Columbus,OH,19998,used
6739a014-5393-45e7-aafc-c5a95e0da7e4,sle,gmc,2020,yukon xl,46998,suv,Bakersfield,CA,22382,used
393050ed-b897-4b53-950c-fa30b7157c1c,sle,gmc,2023,terrain,26399,suv,Du Quoin,IL,11817,used
